ano,id_municipio,conta,valor,perc
2022,2921609,Saúde,8598564.57,23.115522534374904
2022,2924603,Saúde,19910803.23,20.58484837145233
2022,2921500,Saúde,45630051.8,20.672302442425853
2022,2930907,Saúde,15271251.55,19.63846987046223
2022,2914109,Saúde,12628951.6,32.509071851637806
2022,2931806,Saúde,15697319.14,23.50569284483945
2022,2931004,Saúde,9225688.52,11.782489801330959
2022,2920403,Saúde,13126890.31,24.388330039631214
2022,2925402,Saúde,8401199.47,21.116976956287726
2022,2931053,Saúde,18173368.31,24.04324817652725
2022,2929370,Saúde,8538565.7,19.715371488515785
2022,2918555,Saúde,7747582.94,19.531484526169997
2022,2900108,Saúde,8810780.89,26.75707524459641
2022,2904209,Saúde,11868735.22,23.492610596409744
2022,2902252,Saúde,9197878.64,22.520142446554768
2022,2926707,Saúde,14853477.06,27.442649582521828
2022,2920700,Saúde,20371163.98,19.803328818928783
2022,2904308,Saúde,11219097.5,16.80103698243914
2022,2916609,Saúde,10314282.19,21.142713721063192
2022,2907301,Saúde,24397285.53,22.41795590583006
2022,2907509,Saúde,45295209.53,21.56809118219071
2022,2914505,Saúde,20391670.31,19.1966081070182
2022,2924108,Saúde,6930892.29,22.376291356899632
2022,2925758,Saúde,18627864.65,16.549213778529275
2022,2900207,Saúde,17001017.89,23.472867567448095
2022,2911709,Saúde,93522012.48,30.446590254748436
2022,2933158,Saúde,11278577.94,17.164429856318826
2022,2903904,Saúde,78987061.2,26.630352193867047
2022,2927606,Saúde,11853383.95,19.703956235852477
2022,2930303,Saúde,20249238.57,27.991869683129316
2022,2900603,Saúde,6473562.77,15.201722412396009
2022,2924678,Saúde,11160277.53,26.720058155612698
2022,2921708,Saúde,48931570.97,26.09570557261546
2022,2931400,Saúde,8332754.18,20.89987665180027
2022,2929404,Saúde,9392146.78,23.23243728513502
2022,2918308,Saúde,11080714.07,15.653294611921224
2022,2917607,Saúde,37163694.89,21.86636976825709
2022,2903953,Saúde,9147875.68,21.29636951487811
2022,2919959,Saúde,8987877.99,27.539404271800507
2022,2908804,Saúde,6457666.88,22.522416561742176
2022,2911303,Saúde,14566815.21,25.34189307875424
2022,2930709,Saúde,118958353.83,22.19309516340103
2022,2909505,Saúde,6154029.55,19.537089025841052
2022,2907004,Saúde,7684041.37,12.935951593123027
2022,2918001,Saúde,122909955.22,20.984377357045943
2022,2916708,Saúde,7072209.87,20.898044099962
2022,2922805,Saúde,8382913.39,17.559554242538756
2022,2902658,Saúde,11606178.89,19.497951664650518
2022,2918902,Saúde,6179646.46,21.208638492879597
2022,2912707,Saúde,19942976.58,19.64942659846063
2022,2915700,Saúde,4152001.83,11.454052867741748
2022,2916906,Saúde,11829009.03,26.183140946593504
2022,2910404,Saúde,20568247.43,23.74115744028081
2022,2914208,Saúde,9336317.12,21.558088181021596
2022,2922755,Saúde,7171038.4,19.74685543667912
2022,2919553,Saúde,137665288.55,22.040150080226155
2022,2914802,Saúde,344358633.59,41.03526277510172
2022,2903508,Saúde,18823340.4,21.702293204110017
2022,2901957,Saúde,6398826.55,19.106318973230824
2022,2925303,Saúde,153771390.55,20.44942266485613
2022,2918704,Saúde,5418556.72,16.697407576235037
2022,2932101,Saúde,13856965.15,17.881430880193506
2022,2927002,Saúde,30648550.67,22.75994495606213
2022,2917904,Saúde,10253414.86,16.167008818295063
2022,2901007,Saúde,30898534.47,21.861362403575967
2022,2909604,Saúde,17984474,22.196715237812274
2022,2901601,Saúde,14399060.89,20.459387674943976
2022,2929701,Saúde,18140925.76,19.22650013995521
2022,2925907,Saúde,23332783.65,22.566551918920695
2022,2905909,Saúde,25707771.91,22.979011152989457
2022,2930808,Saúde,14642187.56,17.136323937755392
2022,2902708,Saúde,35899871.64,17.528834350929824
2022,2923100,Saúde,19959642.46,22.293000998368047
2022,2909406,Saúde,13197623.74,21.384253966435598
2022,2933455,Saúde,15653631.53,24.572362199830618
2022,2901502,Saúde,10100350.32,20.86899432187831
2022,2911907,Saúde,23596463.21,21.031080743946916
2022,2903607,Saúde,13035847.57,18.976639376049654
2022,2930758,Saúde,9859699.51,18.24159176096544
2022,2924207,Saúde,13598208.39,21.325818318578257
2022,2913705,Saúde,27537780.04,19.931756461798223
2022,2913507,Saúde,17873952.19,20.907632918883955
2022,2928604,Saúde,43695804.09,21.42066513103523
2022,2924504,Saúde,14924234.95,22.438197470000723
2022,2908002,Saúde,19773579.57,26.48326462042133
2022,2906857,Saúde,10824822.75,25.230340858841526
2022,2925956,Saúde,21153489.15,21.152574470374752
2022,2910057,Saúde,57339224.57,20.979270190086062
2022,2917300,Saúde,19638341.02,21.361379071897403
2022,2908606,Saúde,17997939.83,17.866030449960704
2022,2906006,Saúde,46693914.64,14.239105451269543
2022,2911402,Saúde,16069037.4,19.91686471382428
2022,2902054,Saúde,10294675.75,15.292861147445432
2022,2923209,Saúde,19218567.9,19.05968361941235
2022,2923035,Saúde,9890375.18,18.44928105888365
2022,2931608,Saúde,15308420.05,20.764318014265235
2022,2923902,Saúde,8957824.16,22.626862523379376
2022,2900702,Saúde,153318058.76,22.592121336763324
2022,2933505,Saúde,17454358.61,17.61148021089003
2022,2914604,Saúde,57308924.25,22.52885307036079
2022,2929008,Saúde,24345573.39,39.484605695876404
2022,2905404,Saúde,26519751.7,20.097906269537614
2022,2933604,Saúde,39295171.5,21.943678448097646
2022,2928406,Saúde,21492136.79,20.208139117579805
2022,2911204,Saúde,28031260.39,23.43698652847572
2022,2902203,Saúde,10043822.03,20.909077832453193
2022,2913002,Saúde,14800794.86,24.026057853776546
2022,2912905,Saúde,20231313.32,22.623772476750904
2022,2915601,Saúde,45498496.49,21.911352813071883
2022,2922607,Saúde,13457063.42,19.665540888415993
2022,2906303,Saúde,26584082.71,22.749500258899445
2022,2902104,Saúde,41804934.65,22.47551395323576
2022,2925501,Saúde,36019206.48,24.75480106166136
2022,2912608,Saúde,5585905.84,23.719369031574995
2022,2912806,Saúde,13927850.67,24.90092198527599
2022,2916500,Saúde,28761318.06,19.19511844932737
2022,2932200,Saúde,14897616.73,20.029586328936507
2022,2932507,Saúde,22605141.49,18.76599809899412
2022,2914901,Saúde,23660594.78,18.96648475351982
2022,2918456,Saúde,8334546.29,20.119163639292896
2022,2933307,Saúde,290289042.47,25.669573714480947
2022,2926608,Saúde,29232188.77,15.881711901413484
2022,2926004,Saúde,29978595.93,20.420760552712768
2022,2908200,Saúde,17487078.09,20.471159269444506
2022,2916005,Saúde,15126958.52,19.38210720633551
2022,2930154,Saúde,25562636.51,17.875963818351543
2022,2915403,Saúde,6777370.18,19.921139605330477
2022,2909109,Saúde,18073904.3,28.098456745142375
2022,2901106,Saúde,21382954.68,24.35907781247636
2022,2911857,Saúde,11094587.4,19.71213291306813
2022,2922003,Saúde,61971854.14,24.239518280891208
2022,2913804,Saúde,14016455.62,17.939196357589157
2022,2927705,Saúde,26353792.11,18.666666887565096
2022,2903805,Saúde,14960112.87,20.683166802194282
2022,2932457,Saúde,12682247.7,21.450490322474288
2022,2901155,Saúde,13592639.59,19.33797782521455
2022,2919009,Saúde,5294601.09,19.811356894184794
2022,2925808,Saúde,19078606.02,20.635019302564267
2022,2922052,Saúde,14424091.25,24.758481608626987
2022,2922854,Saúde,7628754.38,22.369916409798183
2022,2925600,Saúde,15579301.49,26.516198792851785
2022,2910206,Saúde,5390606.83,20.44234023719188
2022,2932408,Saúde,12495647.13,24.036806712554316
2022,2905305,Saúde,18643717.35,24.786713603713974
2022,2900801,Saúde,22147100.86,17.09380047770475
2022,2913606,Saúde,142331599.58,23.586792721072104
2022,2903102,Saúde,7358743.65,19.057397705613567
2022,2930774,Saúde,23419250.54,18.76583682982778
2022,2914000,Saúde,36126759,20.797624805435095
2022,2919058,Saúde,8820514.49,21.512475633612755
2022,2910503,Saúde,37534056.3,23.65679661008881
2022,2919801,Saúde,38314634.31,23.4926054283323
2022,2902401,Saúde,12871422.13,20.303244632294724
2022,2911253,Saúde,5610484.55,21.23555595793732
2022,2922409,Saúde,18744546.84,22.812456927820023
2022,2920601,Saúde,33354272.04,20.33790928724697
2022,2928703,Saúde,79317412.91,25.782608128456157
2022,2912400,Saúde,18189893.2,26.687102011748266
2022,2929107,Saúde,20109038.59,23.089747538679894
2022,2931103,Saúde,8691328.86,24.459367134464983
2022,2911808,Saúde,18600923.33,24.991733893849165
2022,2931202,Saúde,16325785.06,18.638052854996683
2022,2909802,Saúde,43971291.89,23.558328179103043
2022,2900306,Saúde,16960363.19,25.594037165530864
2022,2919603,Saúde,11433223.13,20.410841064371095
2022,2926905,Saúde,11441475.14,26.993038628725063
2022,2908101,Saúde,23179799.7,23.43093665682384
2022,2907905,Saúde,16164313.28,18.128232674779706
2022,2906600,Saúde,10352820.16,20.513938666808574
2022,2927507,Saúde,16100354.32,19.64129885553991
2022,2901700,Saúde,9344946.69,20.030722283236987
2022,2927804,Saúde,6330085.12,21.508007204656053
2022,2917334,Saúde,10761515.73,22.64784547951547
2022,2921302,Saúde,10258255.69,19.862894415457465
2022,2930501,Saúde,67067541.19,22.039854352776608
2022,2901809,Saúde,9929378.97,22.44721525272097
2022,2923704,Saúde,21802638.09,18.160201449741724
2022,2907202,Saúde,39627908.82,17.102075823330356
2022,2917706,Saúde,42000747.26,25.9275722860423
2022,2909901,Saúde,30768097.98,21.620327989774495
2022,2903409,Saúde,19011345.54,20.309523817589355
2022,2901304,Saúde,11799558.65,19.90873291657511
2022,2926509,Saúde,10810478.86,18.843178045019194
2022,2910305,Saúde,7891113.8,20.67589676271012
2022,2933406,Saúde,8101902.2,23.132065814159812
2022,2915106,Saúde,10584539.51,18.673314782731197
2022,2913309,Saúde,7883046.89,23.495578159833734
2022,2928109,Saúde,51058972.45,28.23190335007173
2022,2911600,Saúde,18986684.44,21.487340790819722
2022,2912103,Saúde,21317885.3,26.51880223622293
2022,2900355,Saúde,16504552.41,25.144620824357027
2022,2920809,Saúde,11697107.27,21.617745478406867
2022,2929800,Saúde,11321569.46,22.250285507204364
2022,2919900,Saúde,10295888.55,23.837489906886606
2022,2928505,Saúde,11809915.69,23.86760195836911
2022,2916401,Saúde,55086646.47,22.681068609714842
2022,2901908,Saúde,17503084.51,23.11374209206099
2022,2905107,Saúde,11263799.09,24.209907567271287
2022,2902609,Saúde,16598270.81,22.631218943539785
2022,2922508,Saúde,20614683.22,12.839933349921907
2022,2903003,Saúde,16549331.74,28.077429997120618
2022,2923803,Saúde,21753581.81,22.361807069761216
2022,2907608,Saúde,16743994.91,25.863046330226513
2022,2928802,Saúde,33514076.28,19.078923386639335
2022,2917359,Saúde,21721893.23,28.486204782518527
2022,2920908,Saúde,12318759.44,18.64097165254893
2022,2910776,Saúde,8379503.64,27.261827092505953
2022,2919306,Saúde,12547206.43,21.63026110773098
2022,2928059,Saúde,10459591.21,20.84273009381174
2022,2917805,Saúde,16924983.35,19.72008597097674
2022,2917102,Saúde,15631511.13,19.49860424745512
2022,2918209,Saúde,12976312.44,16.498746866494592
2022,2918605,Saúde,9691013.5,30.680264001432946
2022,2927101,Saúde,11636517.04,22.690169429726335
2022,2904050,Saúde,19620590.87,25.692387498522333
2022,2925253,Saúde,14613900.25,16.003706294005234
2022,2921906,Saúde,15626197.73,23.095894770870448
2022,2909208,Saúde,15606819.65,12.904587904262863
2022,2910750,Saúde,18186644.96,24.112362518026977
2022,2923308,Saúde,8447432.15,19.246248387068558
2022,2918753,Saúde,12973838.88,23.836213574353568
2022,2900405,Saúde,15592105.55,21.67650043581969
2022,2914703,Saúde,60589377.4,26.319071040904696
2022,2918407,Saúde,240373625.3,23.5549759771125
2022,2910602,Saúde,28327526.99,18.876122345086824
2022,2927200,Saúde,23432625.94,19.190709000973886
2022,2929305,Saúde,28737653.97,23.140066344507616
2022,2904852,Saúde,15312891.15,19.61354039383978
2022,2910727,Saúde,118562017.9,27.255891044939723
2022,2926301,Saúde,30990833.34,30.011230975565717
2022,2922300,Saúde,22009783.15,18.00728474512408
2022,2908309,Saúde,17554108.72,25.219070360267125
2022,2912202,Saúde,18963310.29,21.175858732059243
2022,2919405,Saúde,13623812.15,27.96387277758611
2022,2918357,Saúde,19087221.34,20.650444574611093
2022,2919504,Saúde,36157983.06,26.25848015165214
2022,2925204,Saúde,47728033.54,23.295325561071174
2022,2921807,Saúde,9364228.93,23.97386085302731
2022,2925006,Saúde,19164853.28,21.715275977040452
2022,2914406,Saúde,20403895.01,20.97897445279654
2022,2920502,Saúde,33818633.36,27.785907327262354
2022,2923506,Saúde,9153893.33,20.940010984044456
2022,2924405,Saúde,24290851,18.728123351866273
2022,2911006,Saúde,9441089.54,21.7122458702515
2022,2921054,Saúde,10318121.02,21.249000793314867
2022,2900900,Saúde,6017270.52,22.08055192061031
2022,2913903,Saúde,26998591.33,18.56498209877115
2022,2922904,Saúde,22554336.54,23.463635678562788
2022,2931301,Saúde,15549288.35,23.015693854231586
2022,2930204,Saúde,35885228.31,18.16658019676724
2022,2932804,Saúde,14190971.94,24.848231117597873
2022,2931905,Saúde,40491243.41,20.757354734925883
2022,2909703,Saúde,16759933.49,29.569606497950062
2022,2925105,Saúde,26571899.52,17.901015090606922
2022,2908408,Saúde,47690306.69,24.831846176733674
2022,2917409,Saúde,15284666.89,27.93397880391955
2022,2904407,Saúde,8415419.32,20.95027771450762
2022,2906709,Saúde,21092005.85,21.11837378479163
2022,2921450,Saúde,10010479.87,23.56981130041527
2022,2905008,Saúde,22023027.12,23.34552728342599
2022,2918803,Saúde,23336846.62,21.665549931454258
2022,2902005,Saúde,12495864.52,20.752914770011103
2022,2906402,Saúde,6238444.99,21.347875590843977
2022,2923001,Saúde,37893661.63,21.78389403562643
2022,2926400,Saúde,28610540.83,25.32423691381458
2022,2916302,Saúde,12363451.62,22.770352176674926
2022,2915304,Saúde,8569046.14,21.162715663300805
2022,2928208,Saúde,20623993.16,21.960974975466467
2022,2912004,Saúde,10651338.59,25.777080395671074
2022,2913457,Saúde,13312442.94,20.314170088012553
2022,2933174,Saúde,9894038.27,23.866332859413173
2022,2929206,Saúde,151294852.94,23.863007375796418
2022,2930006,Saúde,12065567.63,26.93144208413746
2022,2918100,Saúde,28036448.9,19.81539610453341
2022,2916856,Saúde,14550992.22,19.08582440378276
2022,2920205,Saúde,16440697.95,24.044501342883017
2022,2926657,Saúde,7588080.5,17.17274340376735
2022,2905602,Saúde,24302130.89,24.477336963237118
2022,2910800,Saúde,470887694.48,32.581362133867486
2022,2907558,Saúde,8203924.92,20.78513709487711
2022,2904753,Saúde,17111518.96,21.59528947749759
2022,2923605,Saúde,27775636.38,33.6721557094522
2022,2909307,Saúde,51849024.75,22.450911496125375
2022,2930105,Saúde,70817681.19,29.870622548749193
2022,2915007,Saúde,11773078.25,21.780033886022103
2022,2924652,Saúde,10221371.65,24.542767965885545
2022,2912509,Saúde,12381306.91,22.97485133868475
2022,2924058,Saúde,14679755.86,24.912973104028783
2022,2923407,Saúde,20421032.61,24.068543548331164
2022,2921005,Saúde,51403079.78,15.961837561077576
2022,2907103,Saúde,25204304.67,22.71341438255999
2022,2928307,Saúde,9157720.55,17.11919782250723
2022,2915502,Saúde,14407183.12,16.99186598627442
2022,2901353,Saúde,16471590.27,19.764211291342814
2022,2908903,Saúde,17587473.5,16.469970313412276
2022,2930402,Saúde,14821986.12,21.486030839039984
2022,2903706,Saúde,11285176.3,19.26364394321366
2022,2925709,Saúde,13306610.49,23.368696710261435
2022,2913408,Saúde,19461762.49,24.665113183741937
2022,2906873,Saúde,26217148.19,21.64778107522806
2022,2933000,Saúde,22716859.16,23.04745637541722
2022,2920304,Saúde,9760346.26,21.910981314144724
2022,2911659,Saúde,9687918.41,25.93272859547937
2022,2902906,Saúde,30745229.95,21.98514194609814
2022,2924801,Saúde,17721841.99,24.428932839279508
2022,2933208,Saúde,36218169.87,18.584865469501995
2022,2905800,Saúde,19707381.01,16.10981898020406
2022,2916104,Saúde,16614153.08,16.344148567771093
2022,2929255,Saúde,17375104.68,24.91835472818435
2022,2910701,Saúde,43382566.67,20.64858109985756
2022,2904902,Saúde,23093980.05,20.188802095215312
2022,2930600,Saúde,12581011.35,22.08238813207548
2022,2910859,Saúde,15970404.43,19.21853339451769
2022,2928000,Saúde,36850773.65,22.74618117290867
2022,2917003,Saúde,22482054.79,16.35564841819661
2022,2922656,Saúde,14134286.56,22.743483012375183
2022,2906105,Saúde,9191365.17,23.62676332489955
2022,2929750,Saúde,9424472.3,13.77753061318263
2022,2929057,Saúde,17844350.03,21.659529422644358
2022,2917508,Saúde,96422707.58,26.497798269821367
2022,2928901,Saúde,81106617.85,27.331290778162813
2022,2902807,Saúde,16531458.4,20.443886927203668
2022,2914653,Saúde,30927211.46,22.472150065993883
2022,2926202,Saúde,29995864.1,25.22360775555355
2022,2917201,Saúde,19126005.77,22.73596176253743
2022,2916807,Saúde,19151867.27,26.18293717104363
2022,2932606,Saúde,16937599.21,24.155969932681064
2022,2932705,Saúde,17190603.71,20.610634406670044
2022,2919702,Saúde,16875539.4,23.153570114729906
2022,2902500,Saúde,13884490.37,22.379371614539053
2022,2920452,Saúde,11066005.47,22.38782856153384
2022,2911105,Saúde,53560734.08,24.175731419002997
2022,2901403,Saúde,13703687.82,24.252007728747277
2022,2907400,Saúde,5582582.62,22.07349181429907
2022,2905156,Saúde,12932135.97,24.362133985817817
2022,2919108,Saúde,9199691.67,24.72503529078217
2022,2928950,Saúde,11461991.85,28.946615012746545
2022,2906899,Saúde,8803860.41,22.313494165121885
2022,2901205,Saúde,19201610.36,24.924753291562155
2022,2915908,Saúde,8539766.73,16.831813005959706
2022,4211652,Saúde,5569798.02,22.71495993278539
2022,4219176,Saúde,10067535.46,20.7746532216922
2022,4210035,Saúde,7818577.31,19.173285342058183
2022,4208401,Saúde,20766904.89,20.427385814613878
2022,4219606,Saúde,8131696.13,22.17413664266494
2022,4218251,Saúde,6633518.77,16.89611245675857
2022,4209151,Saúde,6502849.05,18.848468314158133
2022,4206306,Saúde,16911190.23,15.245620510918107
2022,4214508,Saúde,7435038.61,19.817483629457513
2022,4210407,Saúde,6888080.65,15.165116477974678
2022,4214706,Saúde,10738915.57,17.314051030266477
2022,4202909,Saúde,157949315.58,25.401202820288038
2022,4215406,Saúde,6276101.42,14.714909203638191
2022,4204905,Saúde,9604492.59,23.622287801594794
2022,4207577,Saúde,6582247.94,20.877503613032776
2022,4215505,Saúde,18090370.65,25.6228155706597
2022,4203006,Saúde,70045352.3,20.390631612939753
2022,4203907,Saúde,28521197.25,21.598767206418557
2022,4215109,Saúde,11769239.25,23.705425380568172
2022,4205506,Saúde,34589072.32,21.12518555270591
2022,4219101,Saúde,8317753.65,24.396240361845692
2022,4208450,Saúde,33774113.34,19.136283547239223
2022,4214102,Saúde,3940588.05,20.398341866633633
2022,4202701,Saúde,6719907.32,19.272676189210486
2022,4208104,Saúde,21677921.44,23.500845222756357
2022,4209458,Saúde,4892847.54,19.364209983278656
2022,4210050,Saúde,5520686.83,24.626467658193242
2022,4206751,Saúde,4881731.72,22.130225358693863
2022,4215455,Saúde,12385731.89,19.91622144838511
2022,4205159,Saúde,4906934.78,18.57898892004419
2022,4201257,Saúde,13843163.77,22.998532876433135
2022,4212908,Saúde,23281845.92,20.180615916981854
2022,4205704,Saúde,38747704.57,22.083649574636066
2022,4210803,Saúde,8276027.6,17.74688117921743
2022,4200408,Saúde,11470796.75,19.314090303982557
2022,4209706,Saúde,13412990.24,23.47457147895518
2022,4208203,Saúde,506224389.48,23.840975819942045
2022,4215802,Saúde,82669714.61,21.760457473731446
2022,4218202,Saúde,41762588.19,18.40227257214116
2022,4204103,Saúde,7972757.32,23.208327927595164
2022,4202875,Saúde,6009540.85,24.958382911383875
2022,4219200,Saúde,11572109.51,26.886731869528084
2022,4212700,Saúde,8770223.41,25.05270147851888
2022,4203808,Saúde,47580720.54,23.66141461321521
2022,4207809,Saúde,12814162.02,21.332800854444486
2022,4203253,Saúde,5904649.76,18.0201712506843
2022,4219358,Saúde,7205349.17,24.26213928617988
2022,4214151,Saúde,5052866.94,19.07234306521094
2022,4208708,Saúde,8727285.79,16.32053173253774
2022,4214409,Saúde,9023429.46,17.401818931826778
2022,4201901,Saúde,6538853.59,15.758864669452821
2022,4213401,Saúde,12508501.68,22.63958633949585
2022,4204301,Saúde,92714957.33,25.50232537713088
2022,4203154,Saúde,5644305.72,15.522469076831797
2022,4204459,Saúde,5278052.42,23.485252918288456
2022,4210100,Saúde,56630421.63,24.62505608257152
2022,4206405,Saúde,11433271.33,17.159618876832557
2022,4205191,Saúde,6138941.64,16.363008085903292
2022,4204756,Saúde,4686269.84,15.13068154908768
2022,4205308,Saúde,14632086.2,21.829549894844806
2022,4217402,Saúde,19488865.83,21.44582255580621
2022,4204004,Saúde,14252424.47,26.696129106061832
2022,4216206,Saúde,65198401.47,19.973708575496953
2022,4211405,Saúde,9610687.2,23.099306268337948
2022,4205175,Saúde,5747888.95,18.688841421898353
2022,4202305,Saúde,84487586.69,29.595817399728453
2022,4216057,Saúde,6910264.81,22.343691552296736
2022,4201703,Saúde,9148341.63,21.666682305031422
2022,4202537,Saúde,5344186.24,17.398958688621928
2022,4217303,Saúde,13849344.7,23.9419822384347
2022,4215703,Saúde,35071459.05,25.88057871615507
2022,4211504,Saúde,23135204.55,28.787716578408023
2022,4218756,Saúde,8812285.17,22.895225656064685
2022,4216305,Saúde,32005180.43,21.733065820957716
2022,4217006,Saúde,15873308,20.022008428607283
2022,4216107,Saúde,13029233.92,25.357339709618433
2022,4207601,Saúde,6493982.9,21.040400833664226
2022,4200556,Saúde,5855936.38,20.62942081714171
2022,4217501,Saúde,24765351.86,26.044619129961312
2022,4214300,Saúde,6562780.26,20.35616174268167
2022,4217907,Saúde,13135962.78,22.889693496499504
2022,4210555,Saúde,5829980.16,20.518262699791297
2022,4214003,Saúde,24250712.14,24.42009195888257
2022,4200903,Saúde,5379580.86,16.314395325046988
2022,4205605,Saúde,6361273.17,21.04651770438432
2022,4218509,Saúde,11631752.34,19.021636329336303
2022,4218855,Saúde,6630115.74,22.661205386440997
2022,4201604,Saúde,7138719.73,23.91869894297314
2022,4210704,Saúde,6015431.53,24.103384703602064
2022,4215208,Saúde,7196231.2,22.054872702187797
2022,4213104,Saúde,10331404.02,16.40580564265008
2022,4210852,Saúde,4448982.62,20.5316912615991
2022,4203303,Saúde,13210054.66,19.726050342657313
2022,4217956,Saúde,4875956.94,23.194811675153716
2022,4215695,Saúde,4738629.67,21.68729146704956
2022,4205555,Saúde,4803710.74,21.18384999929144
2022,4204707,Saúde,13649746.83,21.38641580528723
2022,4204202,Saúde,326938169.35,26.055381709777954
2022,4218954,Saúde,4970093.47,22.767376452634544
2022,4206603,Saúde,7489118.5,22.434566196958052
2022,4214805,Saúde,126312650.68,32.24949348002576
2022,4219150,Saúde,6292209.02,26.510485607123158
2022,4201653,Saúde,5796902.28,18.565211057546428
2022,4202404,Saúde,502227180.6,25.157156995318186
2022,4211876,Saúde,4644974.62,18.418783684027893
2022,4208955,Saúde,4868288.76,21.043812084670694
2022,4201109,Saúde,4832051.57,17.774720147365926
2022,4209300,Saúde,178310818.02,23.423733465260796
2022,4202131,Saúde,8188882.98,20.326189677812117
2022,4209003,Saúde,32595044.08,16.706349133110525
2022,4207106,Saúde,12916169.7,13.511934135476583
2022,4216602,Saúde,170804981.12,19.421873188703927
2022,4219705,Saúde,35716190.9,23.55516509706528
2022,4214607,Saúde,8293620.8,21.673049788382833
2022,4213906,Saúde,4803520.12,20.534894680456855
2022,4212304,Saúde,10063254.85,22.631502269452643
2022,4202008,Saúde,293703754.42,23.985705390218563
2022,4205357,Saúde,5478949.79,19.07550727239107
2022,4204558,Saúde,16669909.95,22.990532690365857
2022,4208302,Saúde,103681848.35,22.277004829747547
2022,4200051,Saúde,6225223.12,19.365124894637272
2022,4209854,Saúde,7100790.9,18.683575491148634
2022,4215687,Saúde,5103864.49,21.027528851067025
2022,4210902,Saúde,6859818.03,21.66097956034885
2022,4207908,Saúde,12258603.77,21.91537269255768
2022,4211207,Saúde,17792006.65,19.685201596359096
2022,4213351,Saúde,6152764.61,23.61507705482994
2022,4202107,Saúde,43604753.81,21.280889869204096
2022,4205803,Saúde,28026307.9,21.975865860828613
2022,4212239,Saúde,7355942.99,20.937436347625944
2022,4207304,Saúde,56551386.39,24.1152274214345
2022,4217600,Saúde,14892672.05,20.748115970966147
2022,4205431,Saúde,4952513.55,21.24252696969473
2022,4213609,Saúde,33238410.3,25.912905005075366
2022,4201307,Saúde,44576043.93,19.111721410298596
2022,4200606,Saúde,7539316.02,19.650012357056546
2022,4204194,Saúde,4691404.61,18.924639177778175
2022,4211058,Saúde,11382899.61,23.600363608865038
2022,4219309,Saúde,49851371.14,18.555971827636316
2022,4209904,Saúde,11303062.92,18.861202590150697
2022,4217105,Saúde,6590707.86,22.039586251284227
2022,4206900,Saúde,17584160.95,20.386762881475136
2022,4215307,Saúde,9518588.09,18.65146935924918
2022,4219408,Saúde,7314346.17,23.853513365387013
2022,4204400,Saúde,13680823.07,27.936511938153714
2022,4201208,Saúde,13813549.51,21.467679786420586
2022,4202057,Saúde,13599238.48,18.12837278499744
2022,4214201,Saúde,13062287.79,24.47557413301018
2022,4202602,Saúde,11887345.13,25.590599083992043
2022,4218608,Saúde,8522002.03,20.11362782783954
2022,4215554,Saúde,4854714.88,20.801696547354272
2022,4215000,Saúde,48770120.02,24.901648932963496
2022,4202073,Saúde,12578377.17,14.370658249041593
2022,4219507,Saúde,45083955.48,21.32631138776085
2022,4215752,Saúde,5795565.67,22.356305917423196
2022,4202578,Saúde,5332657.32,21.29183612520109
2022,4211108,Saúde,10956919.31,27.192897172084667
2022,4209102,Saúde,861013171.02,30.893381191276205
2022,4213203,Saúde,37953338.58,20.209699921459755
2022,4215604,Saúde,5097345.86,21.668036735869727
2022,4201802,Saúde,6028262.56,24.570298903025346
2022,4216909,Saúde,34566122.57,22.736844979754288
2022,4215679,Saúde,8398748.18,23.770374048386106
2022,4201000,Saúde,7864681.37,17.544827922321833
2022,4207650,Saúde,11533863.03,22.53455655891336
2022,4210605,Saúde,21828239.38,26.37008576749639
2022,4217253,Saúde,6057513.68,18.104281121927478
2022,4207858,Saúde,4729361.7,21.022405225202164
2022,4217808,Saúde,18677077.89,20.024147357065498
2022,4205407,Saúde,466493256.91,16.833468096784696
2022,4206504,Saúde,56650980.38,25.22710177884577
2022,4216503,Saúde,21755435.8,18.637182333731655
2022,4202503,Saúde,6474769.96,17.34294148356209
2022,4211009,Saúde,13835072.07,22.106160986370387
2022,4210506,Saúde,35031562.8,22.947241052953025
2022,4211751,Saúde,21061679.85,18.76972351950862
2022,4200200,Saúde,12223439.83,21.629398225541195
2022,4212601,Saúde,4668268.8,16.524091647376785
2022,4211603,Saúde,16544707.54,22.488748703925147
2022,4204152,Saúde,5486815.98,17.933967824184414
2022,4213500,Saúde,31151301.98,17.84338501909452
2022,4211256,Saúde,5709598.14,22.927102996485598
2022,4207700,Saúde,13004588.91,24.289578485845766
2022,4213005,Saúde,6831595.91,21.43684791571131
2022,4211892,Saúde,5243145.93,23.431825236237348
2022,4204806,Saúde,27124776.99,19.028162382922268
2022,4211454,Saúde,7005380.73,19.137347311831455
2022,4208005,Saúde,16919950.53,23.197083266010416
2022,4203501,Saúde,12703854.54,24.04035107860387
2022,4211801,Saúde,8641912.26,19.761464784673922
2022,4205902,Saúde,89237572.23,23.378464247641812
2022,4220000,Saúde,12300392.97,16.493843226457248
2022,4203402,Saúde,11052274.94,26.347288630978838
2022,4202800,Saúde,37649680.22,23.84179876327467
2022,4212007,Saúde,10864036.19,24.726736811798673
2022,4211900,Saúde,151429339.72,20.095647478985516
2022,4218103,Saúde,8425183.75,19.909166650459063
2022,4216404,Saúde,8028212.75,15.789771225709224
